user_id,signup_date,country,age,gender,plan_type,acquisition_channel,primary_device
1ee1ae59-1a91-48b0-b68a-90f1e579c9d2,May 19 2024,USA,27.0,male,free,Adwords,android
6a633ac7-c599-4215-b2fe-c323995f1d6f,01-08-2024,UK,46.0,male,free,organic,ios
af82afc4-3fe9-44f0-8e22-bdf72a15bd5f,2024-07-01,Canada,19.0,female,free,email,android
c8a70ae0-eaba-4606-8c7a-a4d25ca55244,Aug 15 2023,uk,40.0,Ml,free,facebook_ads,ios
7398e836-3856-47ea-99cd-f5b941c0368f,05/04/2023,USA,29.0,nonbinary,basic,Organic,web
e8cd7815-da7c-4323-a591-482c920d8c30,Dec 15 2023,CANADA,29.0,male,basic,facebook_ads,ios
b6432534-618f-4cb4-ba69-0560cbd7ef05,15-02-2023,usa,39.0,prefer_not_to_say,basic,google_ads,android
9c205116-f2e7-49d2-b18b-a22a8aee9511,16-05-2024,CANADA,35.0,male,basic,org,ios
bc4f030f-84c1-4bda-b6be-ad433f077103,Aug 12 2024,UK,37.0,nonbinary,free,referral,web
d1a1f63c-a8e9-4a01-8fbe-283d2925e235,2024-07-23,USA,41.0,male,free,facebook_ads,android
258fd863-5450-408f-bd41-95dfe3ed5d71,09-10-2023,Canada,28.0,male,free,Fbook,android
9d03e82f-3882-48bd-ab06-ff80bb07c9af,Jul 20 2023,UK,25.0,male,free,facebook_ads,ios
5f56a12e-6cad-45e0-bdb2-4f36c48fb782,2023-08-20,Mexico,21.0,male,free,referal,android
7257c573-fa9f-4f84-9683-e4f477c2d828,03-11-2023,uk,23.0,prefer_not_to_say,free,meta_ads,web
19b8c395-66d2-4f28-9aab-5b51b5632791,Jan 23 2024,UK,61.0,f,free,facebook_ads,
8a49dd0c-fa68-4174-8a50-b97d966811d8,2023-04-22,USA,44.0,female,basic,facebook_ads,ios
77d3c522-656f-4c0e-a0b9-fb0a918e97b2,2024-03-21,Mexico,18.0,Mle,basic,facebook_ads,android
149faf27-a8e5-4282-9ebb-191067833e59,Apr 08 2024,canada,18.0,male,premium,google,android
d056484d-8437-4076-8540-d28a32fc3208,2024-04-04,Mexico,36.0,prefer_not_to_say,free,organic,android
08c47653-6990-4db2-8f79-8c38e680c0c0,2023-09-24,Canada,37.0,male,premium,organic,web
6e09cc25-5cd7-4edf-bc63-40be8ddacfd6,2024-02-20,USA,37.0,nonbinary,free,ggl,web
24464105-8b54-4620-869a-d8a747c42c9f,10-05-2023,USA,29.0,female,free,referral,web
b2b12144-38af-418a-9f8d-4ce5fd7a7149,Jul 27 2024,Canada,30.0,prefer_not_to_say,free,referral,android
b7b9802e-8261-4f32-bab6-818440322fc7,2023-02-24,usa,,male,basic,meta_ads,ios
de24aa6a-43c2-4556-a08a-414cc0085801,2024-06-04,USA,32.0,female,free,google_ads,ios
dceffadd-d1e6-415c-afb2-7256373b27d3,09/23/2023,UK,16.0,nonbinary,free,facebook_ads,ios
148c67ea-502e-4854-9d74-f36503e844a9,2024-05-17,USA,29.0,male,free,organic,android
1644dc81-33bf-4ef2-8bc6-396296d708c4,2024-06-14,USA,23.0,Ml,basic,facebook_ads,android
b075668e-1c73-4545-8b97-284390b6ec14,Nov 26 2023,USA,33.0,prefer_not_to_say,free,facebook_ads,web
562068e6-7773-4643-b0ee-625dacbff599,2023-02-03,usa,61.0,female,basic,ORG,android
0368341c-650d-4f11-9053-8f8f3539c403,2023-03-27,USA,35.0,nonbinary,free,referral,android
63cadde6-0917-4cdf-b35e-059242b75446,26-03-2023,Mexico,28.0,male,free,organic,android
67f39df5-ce9a-461c-a9d4-e1cdddf0fc50,28-02-2023,USA,41.0,female,basic,email,ios
c81704b3-7ab7-4235-af8c-d0df64911f1f,May 31 2024,CANADA,36.0,nonbinary,basic,facebook_ads,ios
cc6664b2-2572-482d-844e-efe97889255e,Sep 06 2024,canada,36.0,prefer_not_to_say,free,google,android
fbf61b17-41e0-40af-b595-44f8656b5fd6,29-06-2023,uk,38.0,nonbinary,basic,ORG,ios
174e4d16-c3fc-4cfa-8800-2d7536708fb1,2023-02-11,MEXICO,,prefer_not_to_say,free,facebook_ads,ios
1123d778-8136-4669-8206-38f8fc20e1c3,09/09/2023,Mexico,20.0,prefer_not_to_say,free,google_ads,ios
ed50a850-16eb-49bb-ae4d-e9feef5f2fc6,Jun 26 2024,Canada,36.0,male,free,,ios
6d5a8198-d767-4d1c-aac5-3fde3bd5acca,Oct 03 2023,mexico,22.0,male,premium,google_ads,ios
fb477f6d-5611-43d5-80b2-fbd758173c93,Jun 24 2023,UK,37.0,prefer_not_to_say,basic,google_ads,ios
dafe3aa5-bc64-4a92-b653-2851c7c5a3b4,Feb 24 2023,UK,22.0,prefer_not_to_say,free,google_ads,web
f003440a-c90e-439d-ba8d-d9dcbb52f981,2024-09-24,canada,27.0,nonbinary,basic,facebook,android
9b2b0fef-0153-4533-bc90-e407e5debd4b,2023-05-09,UK,29.0,female,free,organic,web
ab0e674d-12a1-4003-9c2b-36e65f4a32b3,09/16/2023,mexico,41.0,female,premium,organic,android
d7ec4914-5ab0-4369-9395-201df6168a56,Oct 02 2024,UK,41.0,nonbinary,premium,friend_ref,
0036c92a-b96b-4e3f-9a70-0006c663e5b1,25-05-2024,USA,19.0,male,basic,Adwords,android
0be9163a-0e99-41e9-9360-f8cf40c13357,Feb 14 2024,UK,32.0,nonbinary,free,referral,ios
a8c6be60-6b65-4124-8480-a7b8bd867503,25-09-2024,Mexico,24.0,nonbinary,basic,google_ads,
b745404c-d352-4c9f-8502-dc1c63919c7b,2024-02-22,Canada,,nonbinary,free,facebook_ads,android
bd5f006b-1b1d-4e72-9159-6faf984a2999,2024-01-13,USA,29.0,prefer_not_to_say,free,google_ads,android
fed2660e-2151-4332-bb79-59360e556fd4,04/18/2024,UK,28.0,female,premium,facebook_ads,web
1a2021b5-a7c4-445a-aa34-c17b7dfd836b,Jun 10 2023,USA,,nonbinary,premium,google_ads,ios
4e334cfe-ddb0-4cac-b07c-5baa4ae632cd,Jul 11 2023,Canada,36.0,prefer_not_to_say,basic,referral,ios
d7d9e4cb-bf85-435d-bddd-cb641353b20e,10/28/2023,USA,18.0,male,premium,organic,ios
386af490-d44e-44e5-9835-97cf94d7691d,Apr 26 2024,usa,26.0,prefer_not_to_say,free,organic,web
d57753e8-cc84-4387-b6f0-85d499e3616a,2023-08-20,Canada,42.0,female,free,google,android
ae47308c-15ca-4f3e-abd9-b4b3f37542e3,Oct 10 2023,USA,52.0,nonbinary,basic,facebook_ads,android
232aacb3-b890-4901-b6d2-95c446e5bdfd,Dec 15 2023,MEXICO,16.0,female,free,referral,web
410940dd-29c9-4c96-9d0d-dc85b4181dae,02-09-2023,MEXICO,16.0,male,premium,facebook_ads,android
15ae8d81-2603-453d-9c9b-6d63fafb0eae,07/18/2023,Canada,50.0,nonbinary,basic,Organic,ios
723509d9-563a-4635-aa7f-9e96e88e30e6,05/25/2023,UK,35.0,female,free,referral,
d37f513f-90fa-4bbb-9c3b-aca21e2bacb5,May 07 2023,Canada,23.0,Fmale,basic,facebook_ads,android
5258d4fa-8ef9-4543-b579-5c6617fcd764,2024-05-19,usa,37.0,male,free,referral,web
4972a493-befd-4435-a3c1-426dd306ce10,21-02-2024,UK,16.0,female,basic,Email ,web
058ade05-302d-495a-93eb-4a1d4d8f02ea,02-12-2023,USA,32.0,prefer_not_to_say,free,email,web
658df362-42ff-401e-917d-bc444b2034c7,2023-01-11,USA,35.0,male,free,facebook_ads,web
2d3467ae-835a-4abb-91e4-76e1e517c69a,12/09/2023,usa,41.0,prefer_not_to_say,free,facebook_ads,android
b2a94014-dfb7-4f1a-8caf-69ba33cf6f16,2023-09-08,MEXICO,21.0,prefer_not_to_say,free,referral,android
26f1a978-d8d8-431b-b5d9-9831e52f1532,02-09-2024,canada,32.0,female,premium,organic,web
5d35daa7-1db8-4ae9-bf3a-fd2f64591585,02/06/2024,USA,22.0,nonbinary,basic,google_ads,web
98488345-a786-42c1-b72b-d747f4cc5f7b,Nov 15 2023,Mexico,34.0,female,premium,org,android
c33ba69a-1ed5-4707-823d-7b06955ef304,22-04-2023,USA,23.0,nonbinary,free,google_ads,android
3ae5497e-6970-47ea-9d7c-7109ba321f13,Aug 23 2024,Canada,27.0,Mle,basic,google_ads,ios
cc7fb01c-e98f-434b-b22b-f043a4a310af,08/09/2023,UK,22.0,male,free,google_ads,ios
173e0bc4-e2db-4b2f-988d-69245c97fb3f,20-03-2023,mexico,38.0,female,free,facebook_ads,android
a088914d-f296-42f3-8fc5-66e2f9dfeae9,05/14/2023,USA,40.0,prefer_not_to_say,premium,Fbook,ios
b4178c05-a8dd-4e21-9495-4d4f8a953e40,2023-12-12,USA,29.0,male,free,google,android
f783902c-bbfc-429e-bed1-8c363fa59e0a,2024-06-15,usa,32.0,female,free,facebook_ads,android
5331d0da-d3dc-4bae-b506-84376b90a54a,Feb 13 2023,Mexico,17.0,male,premium,facebook_ads,web
2c0cddcf-adbe-4124-b1ff-82647b0c29e3,02/04/2024,USA,29.0,prefer_not_to_say,premium,FB,web
0f10fc90-eba3-4c90-9642-bf3851b560c3,2024-01-31,Canada,31.0,male,basic,Fbook,web
b5a0b5b8-4362-4368-8bfd-6fb5e059d125,Apr 13 2023,USA,58.0,male,basic,facebook_ads,ios
d5ff3cfd-e413-494f-95c2-5ad66be65f7c,Mar 16 2024,uk,20.0,male,free,facebook_ads,android
d6a8533f-1eec-40f4-8c57-993267c7964c,03/10/2024,Mexico,46.0,male,basic,email,web
78b0a998-e653-4bb6-8875-c1c8cbe2d924,Feb 11 2023,uk,41.0,female,free,organic,ios
8144e466-a698-4357-b286-c25424869981,Jul 18 2023,Canada,34.0,nonbinary,free,google_ads,android
9b7e9f72-72c5-4032-b10b-8dfd391b6af0,22-02-2024,USA,49.0,female,free,friend_ref,android
495c4425-e506-4069-b527-576a8ed8aebd,02/24/2023,USA,35.0,female,basic,Adwords,android
d74ce753-d6ae-481e-a701-192daac40170,2024-06-03,MEXICO,35.0,nonbinary,premium,google_ads,ios
e0cf418c-9712-4d45-b9f9-6043575abceb,20-10-2023,Mexico,31.0,male,premium,friend_ref,android
560a68c3-c7b3-4d15-b884-f28378021c0e,2024-08-19,UK,44.0,male,free,ggl,android
616d790c-3e5c-437b-a606-ed53bc014f50,Oct 01 2024,uk,42.0,prefer_not_to_say,premium,referral,
35394b6f-c03a-4146-ba60-feb59242bc4f,Apr 02 2023,Canada,25.0,nonbinary,free,organic,android
b5cf0517-f41c-4d57-8f1f-080b70e1add6,05/31/2023,mexico,18.0,nonbinary,basic,facebook_ads,android
7330398f-7760-465f-b718-d551c4e840c2,Aug 06 2024,Canada,29.0,male,premium,organic,ios
c5ab2bb0-baf5-4657-a75a-6b83a5c650dc,10/29/2023,USA,23.0,male,basic,ggl,android
5ea234f9-f041-40db-b3ff-8f42db0926be,Feb 22 2024,usa,31.0,female,premium,google_ads,ios
322963db-8169-4a47-a981-0c95d07ebca1,Apr 13 2024,Canada,44.0,prefer_not_to_say,premium,FB,
f315cf78-3427-4455-9963-0489613cc68a,13-11-2023,mexico,27.0,male,basic,facebook,
45d8d735-7a30-421a-b83b-b02864ec4b5e,09/07/2023,Mexico,31.0,male,basic,google_ads,ios
f9353870-142b-454e-9863-7a87169c0615,01/04/2023,Canada,32.0,nonbinary,premium,organic,ios
f0b17683-3875-4576-9bb2-fdfc2e1e0bae,08/02/2024,canada,40.0,prefer_not_to_say,free,google_ads,
bc2119cd-e013-4fa0-beba-f8dded35ae14,20-02-2024,USA,16.0,nonbinary,basic,Fbook,android
718f0631-1a46-4a3c-8e9f-209e1212298f,17-07-2024,Canada,120.0,prefer_not_to_say,basic,google_ads,android
b936b496-40f7-4890-ac32-060010b75793,01/16/2023,Canada,34.0,prefer_not_to_say,premium,facebook_ads,web
9bd5e40c-d927-438d-a025-23091ead533b,Jul 14 2023,MEXICO,44.0,nonbinary,basic,email,android
4628eeef-9d9e-4597-bde8-00158bffb0de,Jul 16 2023,Mexico,27.0,nonbinary,free,facebook_ads,android
f9ab7d33-8114-4592-94f6-f8b49335dc93,2024-06-05,Canada,16.0,nonbinary,basic,facebook_ads,ios
c3307d92-fa44-4831-9f8a-5507d53d78c1,04-05-2024,UK,150.0,male,free,referral,android
75d25e02-cfd8-413a-8948-980ad0ef26dd,02/03/2024,uk,25.0,female,premium,facebook_ads,web
634ae9f6-0e0f-41a8-93a9-25ecda2b0a28,30-05-2024,mexico,20.0,male,free,referral,web
c1264a02-69b5-44da-bcd9-6e2046b220b5,2023-01-27,Mexico,25.0,female,premium,google_ads,ios
5b15f280-864d-4605-a1bb-d47316a5a65c,2023-03-24,usa,30.0,nonbinary,basic,facebook_ads,android
6e28c412-8201-4ec3-8c5e-483f824afb4b,09-04-2024,UK,25.0,prefer_not_to_say,basic,org,android
10ac3d11-7beb-494c-a204-18af5fef161f,2024-02-26,Mexico,16.0,male,free,google_ads,android
6bbba582-ada3-4155-ac1b-9f1fea010923,Jan 18 2023,USA,40.0,prefer_not_to_say,free,google_ads,ios
f5227c43-ae22-4108-ab05-17be3135b502,04/04/2024,canada,44.0,Ml,basic,organic,android
706bd36d-a32d-4b4b-a533-83fe4ba28bef,Sep 02 2024,UK,38.0,male,free,google_ads,ios
d00b1b2a-261e-4c2f-aebb-477f040844a5,2024-10-02,USA,20.0,prefer_not_to_say,premium,org,web
269ebec3-c04e-4728-8bd5-3171a97f1946,27-09-2023,USA,29.0,female,free,google_ads,android
0a6fca12-c9a9-4142-b10a-c82a959b085e,Jul 19 2023,Mexico,31.0,m,free,facebook_ads,web
7ad36442-3066-4322-bab1-84a8c3474221,Jan 02 2024,uk,,male,free,organic,android
6ac3a798-731f-48e2-801a-b374f54609ce,2024-07-11,CANADA,38.0,Femal,free,facebook_ads,web
28b73ac3-49e8-4912-96bd-191aa9bfaae7,2023-04-15,UK,,female,basic,FB,ios
7ef33d44-3bf9-4a59-950a-ffcff8a9016b,Sep 01 2023,Mexico,32.0,nonbinary,free,google_ads,android
92bae4cd-a884-47d0-97a8-b4705f5da2fd,21-01-2024,Mexico,36.0,female,free,google_ads,web
4305eb5e-23ff-4046-ab86-7bf3c50012e3,11-11-2023,Mexico,46.0,nonbinary,basic,referral,ios
90a5ec9c-9928-43f7-93dd-5228e754b233,02/18/2023,USA,39.0,m,premium,facebook_ads,
a5f990b4-98bd-4dcf-9645-da342da976d2,17-03-2024,MEXICO,39.0,nonbinary,free,facebook,android
02c6c1fb-070e-42a2-9ef6-2aa8409cb8a7,2023-04-15,UK,120.0,prefer_not_to_say,free,Fbook,ios
704bd4f8-f0fc-4284-8bbb-38554a10f7c8,26-05-2024,usa,46.0,male,premium,facebook_ads,web
5178809a-e3c0-433c-8051-5a856af2badf,2024-05-18,UK,36.0,male,free,facebook_ads,android
d4f8aa09-955a-432b-bf1a-cce660e864b9,25-06-2023,UK,23.0,nonbinary,basic,Adwords,android
32350054-a229-4ca7-8d57-31419ade058c,Aug 28 2023,Canada,46.0,prefer_not_to_say,premium,facebook,web
c97e1fda-1647-4ac5-a8e9-d717335dde51,28-04-2023,Mexico,38.0,Ml,basic,email,android
90e9ca81-a120-4149-8b75-0f42401637d0,2023-08-23,UK,27.0,prefer_not_to_say,premium,facebook_ads,android
dbb7bdcc-3165-445f-a8f4-1dcebbc8600a,02/17/2024,UK,27.0,female,free,referral,android
b914c316-3497-45d6-8ea7-6f06fd1f50b3,Aug 30 2023,usa,34.0,prefer_not_to_say,basic,ORG,web
865b5c0e-3439-4bea-89d2-1c528a72d1d0,09-01-2024,Canada,36.0,female,free,facebook_ads,android
858b5cfe-b11f-40a0-8454-53aaea2a9de0,Jul 04 2023,UK,33.0,male,basic,google_ads,ios
3c0250b6-dfe9-4af2-9b89-81e9ad084ed4,01/10/2024,USA,,female,basic,,android
e9e7a6e7-7402-4bd2-ae67-94d8390e5c71,29-09-2023,Canada,48.0,prefer_not_to_say,basic,referral,android
6c8a03f2-801e-4cfa-bc18-1ec39001398f,16-03-2023,USA,42.0,male,free,google_ads,android
89bfdf9a-8d5a-489f-8e6b-c2047ab7c9e5,07/24/2024,USA,33.0,nonbinary,free,friend_ref,android
1724c679-030c-459a-af1e-9bf58a754539,06/12/2023,USA,41.0,male,premium,Fbook,ios
813b0216-3de9-4ed7-8c2d-5b4aee947b54,11-09-2024,Mexico,21.0,male,basic,,web
4f501503-e699-44d7-b2ae-256b53716bfe,Jun 03 2024,USA,35.0,nonbinary,basic,facebook_ads,android
5348c2f3-ec5c-4761-88b4-13ce0acaf0f5,28-03-2023,USA,50.0,nonbinary,free,friend_ref,android
13c43574-5927-4dc0-84dd-ab3086e8b8a7,2024-03-27,UK,29.0,Femal,free,Fbook,web
7ec17926-7882-4074-a97a-c36a9f86b83f,03-04-2024,CANADA,23.0,prefer_not_to_say,free,,web
b8cd51d6-b07b-4dba-a93a-5b538cc15a42,01/27/2023,USA,25.0,prefer_not_to_say,free,organic,web
f3e75925-4616-4445-a555-1aba49d25268,Apr 17 2024,UK,21.0,prefer_not_to_say,basic,google_ads,android
e0b4116e-0134-47b0-b396-662e98461465,06/01/2024,Mexico,24.0,prefer_not_to_say,basic,facebook_ads,web
9e768166-3a7c-41c0-96a5-a8bd43e3c590,Jun 12 2024,mexico,-5.0,male,free,referral,android
512d59b8-f1da-407f-9b46-e0407f3a4b90,2024-06-20,Canada,17.0,female,free,facebook_ads,android
e5049f65-4108-45c9-908a-99da92f7392b,2024-01-13,mexico,,female,basic,organic,android
51ea2966-7a8e-4220-a59d-c796bc236f91,04-02-2024,USA,41.0,prefer_not_to_say,basic,google_ads,android
24be1a7d-3a35-4dab-b3bb-e973d5fcc150,01-02-2023,mexico,22.0,female,free,,ios
c627e2a3-0700-4dbe-9368-8217b523cbac,Jan 19 2024,UK,47.0,nonbinary,free,organic,ios
f4952f78-a6cc-45fe-a21d-0ab446f09c65,20-07-2023,CANADA,,male,free,organic,ios
988cd765-f139-419a-8255-0d47359147cb,05/17/2023,canada,42.0,nonbinary,basic,organic,ios
5a57bf27-9eed-4537-afa2-ea3e12282f31,07/13/2024,MEXICO,25.0,female,free,facebook_ads,ios
4bb6ed2d-f887-4540-8078-d6de2634dbc3,2023-07-11,Mexico,40.0,nonbinary,basic,org,
9c3aba62-d972-4f55-a9a7-b7dc200c1cee,Feb 03 2024,Canada,21.0,male,premium,facebook_ads,web
77ba701d-a22e-487c-9600-fa4216ccc468,16-08-2023,Canada,40.0,nonbinary,basic,organic,ios
031d388b-b8b1-48ef-afd4-886c07cf9e7d,31-05-2024,UK,-10.0,female,basic,google,ios
67277042-66d9-475b-b56d-294b184cb1b3,15-06-2024,usa,37.0,nonbinary,premium,organic,android
c219d676-cad5-4093-8b70-040be2d3bc13,16-09-2024,MEXICO,20.0,nonbinary,basic,organic,ios
da53fdf3-3132-4173-80ec-97a996cf6afd,18-08-2023,USA,23.0,female,free,referral,ios
de7a071d-b3fa-4342-9cae-08594395c3d5,2023-04-26,mexico,37.0,prefer_not_to_say,basic,facebook_ads,ios
09c95709-29d0-4b99-92e7-3c120ad8e4b3,Aug 18 2024,canada,22.0,male,free,facebook,web
558b463f-4791-43ff-93a9-5f4f3ca4b157,Feb 08 2024,mexico,36.0,nonbinary,free,,ios
d5515b0d-acad-4fcc-9d33-d5c5cfba3a02,Jul 27 2023,Canada,18.0,female,free,FB,android
cb8d4c65-0e37-4434-b7cf-9db13224c479,03/05/2024,UK,40.0,prefer_not_to_say,basic,MAIL,ios
d41957f2-299f-4799-805b-dc3f993005ae,2024-04-03,Canada,,nonbinary,free,e-mail,ios
3a0bcdab-f31d-47bb-ba2d-ba0b814797f8,22-04-2023,Mexico,,nonbinary,premium,organic,ios
cb7d2b47-23e3-4c92-ac25-1d9a18213a0f,07/01/2023,uk,38.0,prefer_not_to_say,free,google,web
cf98cb87-cc9e-4226-9c41-6b30b890222e,Jul 28 2024,USA,25.0,female,basic,,android
61a9e78e-61ed-4a94-a013-1623ce29177d,10/06/2023,Mexico,37.0,nonbinary,free,organic,android
3b9e64fe-efda-458a-af85-9606436caa54,2024-02-16,uk,,male,premium,,android
a3624563-db57-48dc-8a87-142473874462,03/02/2024,uk,26.0,female,premium,ORG,android
97fbe760-5037-45db-ae2d-4f90c5dd8f79,04/05/2024,Mexico,,prefer_not_to_say,free,Organic,ios
02c1262a-63af-4fdc-8386-2f4c1dc02fd5,Jun 06 2024,Mexico,16.0,nonbinary,premium,organic,ios
07e1e639-4921-487b-bf3a-97f946a15e16,Aug 25 2024,Mexico,35.0,prefer_not_to_say,premium,organic,ios
e3f055c8-289b-4092-bd6d-143d129f3066,Jul 02 2023,usa,16.0,male,free,referral,ios
582ad070-4d3f-4f04-bc3d-f4a4c4a75984,2024-03-14,USA,32.0,nonbinary,free,organic,ios
26bd498b-96d9-4f03-9a5e-ba561477fba9,Feb 13 2023,Canada,29.0,male,premium,google_ads,ios
8f8c1d40-8a54-48ae-a957-25f35d2ecce1,03/16/2023,USA,38.0,male,free,org,web
8943f2ab-0d11-412c-b20b-c0658580ff75,30-11-2023,USA,28.0,nonbinary,free,facebook_ads,ios
b730c97f-4f46-4262-902f-af92a4bd8503,2024-06-18,USA,28.0,male,basic,google_ads,android
7c7f842a-d128-4430-b691-52aabe2bf423,18-10-2023,uk,39.0,nonbinary,free,google_ads,android
8e7dbe3e-c727-424e-ae18-ae75bf536553,08/23/2024,Canada,35.0,prefer_not_to_say,free,,android
9ea73539-fe5c-4a5f-81b6-650cbc27c3b2,09-03-2024,MEXICO,35.0,prefer_not_to_say,premium,organic,android
90c2086d-f778-4674-9b09-371e5d0f156b,02/28/2024,canada,36.0,Mle,basic,facebook_ads,web
ce3bb915-a565-4302-b39d-4eacebe6fa85,01/13/2024,Canada,,nonbinary,free,email,android
b74a63fc-9b5e-4723-b439-86604183c3b9,10-07-2024,canada,39.0,female,basic,,ios
d15c4a37-5057-4592-947c-e74fa877ca93,09/13/2024,usa,,male,premium,referral,android
4a5c1621-05a4-45bc-b3f4-094559966421,02-03-2023,UK,,prefer_not_to_say,basic,organic,android
9819be34-451f-4a9d-9ac3-2def814f696f,2023-09-26,USA,29.0,prefer_not_to_say,free,referal,android
34b90177-e71d-43ca-8b90-e3c9c4ea0054,2024-06-29,UK,31.0,male,basic,ggl,android
55ceb60c-a910-496c-bf5b-415172468ecf,07/01/2023,Mexico,30.0,male,premium,google_ads,ios
85740345-7c4e-4d4e-82f8-d6bb30cefcb6,Jul 29 2024,USA,35.0,nonbinary,free,google_ads,
bfb148c8-0bcc-47fb-9bee-1dfaeac05e61,11/30/2023,UK,46.0,male,basic,ggl,android
eceab6b9-a808-49f9-ba65-d1325f636f2b,2024-01-27,canada,42.0,male,basic,google_ads,android
5341487b-5d17-44a5-b45f-6c38cdecd397,26-03-2024,Canada,,female,basic,facebook_ads,android
5263d8da-6f19-4b79-9d0d-0c5a0aa901a1,Jul 23 2023,Canada,38.0,prefer_not_to_say,basic,referral,web
a8854766-5c54-4ae7-9623-4b8faa279a3f,30-01-2023,Canada,45.0,nonbinary,free,meta_ads,web
8598cccb-411e-40ca-b835-98a939751ece,2024-02-26,USA,35.0,male,premium,referral,android
7dc735bb-df09-43fd-8293-0a72a9f01c39,11/07/2023,Mexico,42.0,male,basic,facebook_ads,web
21b14835-0232-4f0c-8bbc-99131398dd66,2024-01-08,mexico,52.0,male,basic,organic,android
a16dc55c-534d-4df9-89b8-3f198e406089,23-07-2024,UK,,nonbinary,free,facebook_ads,android
e3943845-e6b9-4d1c-aa3a-3b4ebc385b14,May 19 2024,usa,34.0,male,free,google_ads,ios
33d6e256-5725-4ac8-bf1c-ab76e26be929,08/07/2024,UK,42.0,nonbinary,free,Fbook,
9e399753-dbb5-4b3a-a926-cf9edccaeba8,Sep 17 2024,UK,33.0,female,free,google_ads,web
ff7f032c-faf1-4fbb-a706-5941639a91e6,01/03/2023,mexico,32.0,male,basic,google_ads,ios
63676872-dfbb-4f3f-863d-fd737f731a5b,Sep 10 2023,Canada,28.0,prefer_not_to_say,basic,organic,android
774c8b30-877b-43bd-bf5e-b6f7949bbaf0,17-05-2024,Canada,47.0,nonbinary,free,Email ,web
695ffa37-19e7-4517-8e7d-2499d2a435b3,05/14/2023,canada,23.0,male,free,referral,web
1f29d0fe-6d00-458a-a965-0b1c5d8ccf6d,09-01-2024,Canada,47.0,prefer_not_to_say,basic,,ios
e1a85f66-7509-4ad1-b15e-cc0c779e62b2,27-06-2023,UK,36.0,female,premium,facebook_ads,android
6ff71d25-1088-488e-840e-9020c537aea1,2024-06-15,MEXICO,18.0,prefer_not_to_say,free,facebook_ads,android
810f7f6a-cef2-4603-89ac-a7c5a24e402a,Jun 10 2024,USA,35.0,nonbinary,free,referral,ios
349c0eac-b398-44c3-afbb-091edf64845b,Feb 11 2023,UK,16.0,m,free,email,ios
a4b6f565-e592-4b14-9688-6e613ef75ca9,Mar 25 2023,CANADA,38.0,nonbinary,free,facebook_ads,web
51f72e08-5952-49b8-9787-eba7a8ca1f2d,2023-08-04,Mexico,40.0,female,free,facebook_ads,android
8286b583-ff8e-47b6-88ca-02c853ada724,01/25/2023,canada,26.0,female,free,Adwords,android
bc602648-df50-408a-b336-975cfe91d416,02/28/2023,USA,33.0,male,premium,google_ads,web
dec7aa51-c54d-473c-97ca-e284c10652bd,2023-08-04,USA,51.0,prefer_not_to_say,free,MAIL,ios
8a7782fd-4893-4e9a-af92-2f0df43a5fb6,Jun 04 2023,uk,26.0,male,free,facebook_ads,web
7d08bc1c-cdb3-498e-957f-b4213bad5b3a,02/24/2024,usa,21.0,prefer_not_to_say,basic,meta_ads,ios
91073229-022d-4028-930f-9f68749f5be2,29-04-2023,USA,46.0,female,free,facebook_ads,web
92cb6347-44ee-4331-96e6-c3fabc0e4c31,05/04/2023,UK,51.0,female,free,referral,android
d3aa712f-4801-42d4-8dd0-f9287c452cba,09/12/2023,Mexico,32.0,male,premium,referral,ios
d3c6e5f2-cd33-4c25-8ad7-7fe7701f8c7a,2024-08-08,Canada,42.0,male,free,ggl,android
3fe0a162-7dca-4d1f-b1d8-0cdb93897539,2024-04-11,mexico,45.0,nonbinary,basic,Fbook,android
2efa5136-2934-4d68-bf4d-e1265ca7fefc,2023-06-30,uk,24.0,female,free,facebook_ads,android
a2c47a34-20a9-47fe-a288-0589bd1e2b68,2024-10-02,Mexico,27.0,male,premium,ORG,android
955f8691-81a4-49ee-ac24-bf3c4db30d49,05/18/2023,Canada,,male,basic,google_ads,ios
93b71175-f09f-4f1e-beb0-53836985d2bc,11-01-2024,USA,48.0,nonbinary,basic,organic,ios
dd56a24f-2522-4ed9-afe1-658d5a4ed1a2,Aug 08 2023,usa,,nonbinary,free,referral,android
8cb96a2c-5a27-4af9-a986-53ea91ab1577,Apr 10 2023,UK,23.0,male,premium,facebook_ads,
d770a37b-2e16-46f9-b353-af569a053db6,01/03/2024,Canada,51.0,nonbinary,basic,google_ads,android
d06df679-3463-472b-aa26-8a956076b3b8,06-08-2023,Canada,26.0,female,free,,android
01f149f4-6d66-4e3d-aae3-880d5679854b,01/27/2023,Mexico,28.0,male,premium,org,android
08e8c320-2040-4e21-aa9c-387a8e4bf046,09/20/2024,Canada,35.0,male,free,google_ads,ios
3d7a32d9-9570-4d25-be05-1cd8e464e663,05-09-2024,UK,47.0,Fmale,free,friend_ref,ios
cf1d1be2-443a-41af-bf04-cd700d43cb1f,2024-08-27,USA,40.0,female,free,meta_ads,web
3543324a-04a7-4eb9-894c-d876242533e0,2023-12-17,USA,36.0,nonbinary,free,organic,web
34bac743-bd21-4fb7-b19f-77c8b180b8f5,2023-08-16,Mexico,,nonbinary,free,facebook_ads,ios
d28289f7-fc86-47b8-9b4f-0fa4431378cc,2024-02-20,UK,32.0,prefer_not_to_say,basic,ORG,android
