exp_assignment_id,user_id,experiment_name,variant,assignment_date
dd9fd436-361e-4b86-8f02-5524e3ec6212,bc3ee1a4-7a23-404c-beef-ddff001d4348,onboarding_v2,cntrl,06/18/2024
9c1adf1c-8703-4160-8676-8c418430cf3b,e22b97bc-ee32-43d1-bfd2-3072d14723c4,onboarding_v2,control,11/24/2024
aedd9565-352e-4451-89ef-419c83dc5300,8cd7a51d-5e7b-47cd-897c-adaf3700e5fa,onboarding_v2,TreatmentT,02/15/2024
3bda1983-87d5-4f1e-8237-beb90ccab038,6650c126-3842-4a0a-8f73-6f2fb5e88313,onboarding_v2,TreatmentT,06/25/2024
4a791959-03e8-4294-b1d4-39a4373d4eb2,a9b5e871-3f05-44e6-9414-b62716fb3a35,onboarding_v2,cotnrol,12/30/2023
9d21a4d8-65db-49e8-9342-af0587968071,49ac7be8-1c18-42b0-af91-f7c6f6e3a13a,onboarding_v2,cntrl,05/19/2024
b5a7431d-112f-4c3d-bfd4-e4bb57df0e10,c73de072-fa9c-4401-8783-f0983eeeb37e,onboarding_v2,cntrl,02/11/2023
cc9d7cf7-b949-4b2a-af78-7a1c01e39201,637996af-3f27-4bfa-8bad-fc5592024a02,onboarding_v2,cntrl,12/15/2022
72824997-a3b9-42d6-943b-e65e6bdffbdb,469d4157-6d07-4101-a9f8-5d338762d772,onboarding_v2,TreatmentT,02/10/2024
3d7ab076-4baf-4807-942f-9d130f42ba20,8c49ae4a-765a-4479-a4ad-fc61145b7c64,onboarding_v2,cotnrol,11/07/2024
56fa67fe-e7e7-42dd-91ea-f5df058fd18b,8c3c99e8-a1a2-41a6-9571-c68bd3103271,onboarding_v2,cntrl,06/15/2023
6b56dcef-ab00-4fc6-8018-fbffea03c028,bdd16f95-3aa6-4a28-b0d7-2b941ca00ad7,onboarding_v2,cntrl,06/11/2024
e18a2cea-4244-4245-a5a9-2e50626d2863,f709c0f9-8991-4452-a2dd-d607746c2da0,onboarding_v2,cntrl,08/16/2023
61ae24e1-14ab-43c2-8187-82f9777ab570,390ef13c-920b-4983-804e-b72ab2c973ec,onboarding_v2,treatment,01/23/2023
61aa5bf9-231c-4240-9172-ca576f5f8c18,027cf9ec-e434-481e-88b6-2aafa376d1aa,onboarding_v2,control,10/09/2024
af07f9b7-b9f4-47ed-b507-7fd9d7071b99,50f908cb-1da0-4d1d-9747-2c6881c7970c,onboarding_v2,TreatmentT,08/12/2023
a3b63523-5129-4242-a21c-5ed46b46742b,ee042900-eca5-48a1-b19d-a2952d22f412,onboarding_v2,treatment,02/27/2024
96c03609-c5a3-4432-9fae-863ae4891810,16d06f55-f6e9-423e-8366-61de49af4537,onboarding_v2,cotnrol,02/05/2024
6a0ed340-1ad4-4b01-b566-7642c541317f,258d626e-2975-4fd2-b210-38715e2cbed3,onboarding_v2,cotnrol,08/19/2023
803024ee-a4e3-416f-bb88-e60c0bcf9fd1,149faf27-a8e5-4282-9ebb-191067833e59,onboarding_v2,cotnrol,12/07/2024
4ec6d51e-5473-4a64-883e-f6ca8c38e82c,50106203-4e47-40be-b675-340a3409b787,onboarding_v2,control,07/01/2024
d757bb04-9162-47a9-8bc9-1d0e613d0f0e,e6398314-8d33-451c-abbe-ade7f19247f0,onboarding_v2,cntrl,03/15/2023
07bb98b4-6c70-463c-9b35-40419e67c2c4,7666a048-746f-46c5-ab7f-d12c2553ab90,onboarding_v2,control,12/25/2024
aed0dc36-8418-4e12-bfa5-033d707bd319,258de25b-b446-4a01-92d8-12c8b8b0dbd8,onboarding_v2,TreatmentT,09/08/2024
6a093f6e-3812-469b-a8f6-a502a5df6901,29eb72b3-3cf9-4519-b1e2-4f9f52057d4a,onboarding_v2,control,09/23/2024
ebd5a5b6-e8ef-44e1-be59-4129d8e26b29,67050281-c255-45c5-8a08-60c0d5371c4d,onboarding_v2,treatment,03/07/2023
0ce8354b-843c-4f32-920e-4651a28230ec,caa772fb-6570-49a8-a044-16b32f786325,onboarding_v2,cotnrol,07/29/2023
ded6ecae-949a-4267-a6a1-6c7a424cafba,f0de338a-897f-4b81-bfb1-68bc80d4a7a5,onboarding_v2,cntrl,03/30/2024
52425ea8-342a-4969-80c4-789db9e90d9a,0f58ff69-e60e-42a3-86f0-4c076b241729,onboarding_v2,control,06/20/2024
c3ae2666-23cc-427f-8980-bb006113770b,c74379c6-0b16-4ded-b61a-af4cb35c076c,onboarding_v2,control,01/23/2023
ffb80474-6a02-4d9f-9ee0-a54429cb5cbf,ff66f0eb-7bdb-4e03-bf03-9702e1321ebf,onboarding_v2,cotnrol,03/25/2024
98c31400-bc33-4626-b8bf-768d736660cc,916b9df0-370b-4c62-b043-9be5b01da90d,onboarding_v2,cntrl,07/08/2024
788d600c-1f78-4c6c-93d2-e239a0a318d5,4cb6ef01-29aa-4d96-8135-94a8aceadec3,onboarding_v2,cntrl,11/11/2022
b93ea808-c39f-4229-af68-e7e63518f6fa,34bac743-bd21-4fb7-b19f-77c8b180b8f5,onboarding_v2,control,12/14/2023
0d266972-6371-4f79-93fa-5318b6d8e51d,230cfc3c-fd1f-4f72-8db2-98cf9bd3a919,onboarding_v2,treatment,12/30/2023
f2b40cb2-dd48-4d76-9f4b-6a34454c3c44,a3a8b015-518a-4a2e-b79d-e6130ef087bd,onboarding_v2,cntrl,12/18/2023
9c88da6a-3866-43e1-bc69-a00405de7eb8,3b298d04-36fb-4ffc-8e70-be0ea2f19ee5,onboarding_v2,TreatmentT,10/15/2024
f0119561-2c51-4418-9846-eb50c5184dfb,1a147ef5-b16d-4186-abaf-c0dc9555c280,onboarding_v2,treatment,09/17/2024
24a8d82a-9e07-4bef-b226-a638bb528add,b2a0a755-088c-4161-ae25-a870762d81f2,onboarding_v2,treatment,07/06/2024
0381c564-bd4e-4c28-930d-564c3d8c0070,0f95b1ea-1361-4f69-b1f6-9367ccd456f2,onboarding_v2,cotnrol,12/14/2024
bbecd5f2-59e9-451c-8ba3-5686fa71914b,90a5ec9c-9928-43f7-93dd-5228e754b233,onboarding_v2,treatment,03/05/2024
57858aef-2b41-41d9-bc1e-b4ba6c693f2e,5e2ed3ce-c038-4f07-b164-2edf7af4929d,onboarding_v2,cotnrol,02/24/2024
2a0fd22a-b716-4415-8b22-dd2e75c1b307,67a136ab-4f85-4b86-a943-ec4a022d4028,onboarding_v2,treatment,07/19/2023
d54280ec-0ae2-4293-82d5-6fb9b12e7e05,d4005171-1239-429a-832e-a38e81aed6f7,onboarding_v2,cntrl,01/31/2023
5478ac67-b536-43a7-8b63-0c8a187b675f,f7e3cce2-7164-425d-a863-394724982420,onboarding_v2,cntrl,05/11/2023
67a06f12-9230-4fc9-aeb9-57e1e60224bf,2dd97ab9-a99f-4150-9b70-b2a3aa890ece,onboarding_v2,TreatmentT,11/09/2024
76974510-29c2-4911-a3be-6d7445409879,7874b012-ebd1-4032-b2e6-0b32e862bdee,onboarding_v2,cntrl,02/19/2023
4ea53db7-b422-4573-973c-c5983a4ff86e,c679cd3c-2c16-414a-b771-7cda69263feb,onboarding_v2,TreatmentT,04/01/2024
20945e66-0b1c-4bfa-90c7-7a6165582a69,21d1c619-ab7d-4780-bf2d-94a8985da731,onboarding_v2,treatment,08/18/2023
8b63a796-3f3f-43ad-bf23-87ee956c49f2,af310cba-6100-4100-b47c-dab36eb80586,onboarding_v2,control,07/24/2023
87b5f0c3-3c64-49be-b47e-49eaa0b2e102,4139dc53-4fba-46e9-848b-643ef76b9011,onboarding_v2,cntrl,08/02/2024
4e39e9b4-c261-454b-9cc4-88f8b1627233,d7b0906b-149a-4295-aea1-d218d613365c,onboarding_v2,control,05/07/2024
6ebfeb71-2752-4b6d-a438-5b0621ac7808,de50190c-c5e9-4bd7-b309-2e0659b5efa8,onboarding_v2,treatment,01/16/2023
efd53df9-236e-4015-af9b-53c12cd396d4,ab0e674d-12a1-4003-9c2b-36e65f4a32b3,onboarding_v2,cntrl,06/05/2023
b931c09d-7f04-419b-8fe5-3d5262de5869,ed04df22-2714-4c8c-887b-5819e3bc5137,onboarding_v2,treatment,04/16/2024
a495b965-7de9-4a94-bb32-8e315b78c8cf,774f4051-777d-4534-943a-be1bc5a715a9,onboarding_v2,cntrl,11/16/2024
08635aac-8db6-434e-8824-095fd8b11077,7e8abe35-f56e-421b-b3b2-cfb0e7d4eefe,onboarding_v2,treatment,10/14/2023
a8e41650-a7b6-412f-8edd-b67fbfe7e223,6f274dc2-06bf-44a6-9b6c-f95b9c6d757a,onboarding_v2,cntrl,11/11/2024
8724b7eb-0b40-4cc4-9ffa-1acfa8345aec,053297f5-63bc-4452-8491-3dc81fd7c5c3,onboarding_v2,cntrl,05/03/2023
27e1a248-9792-40c0-9bd9-815319a86b7c,618c46ae-8bca-483f-9e0b-24e8198fceff,onboarding_v2,TreatmentT,02/19/2024
a304d025-0cac-4b11-90c3-00a010b26816,a81bb6ca-08a8-422b-b2cf-6aeb9cb55072,onboarding_v2,TreatmentT,07/11/2023
8d60f1b6-8fa4-4879-982a-9298f463e8e9,216ea51c-ba9f-4d80-941f-96043b0fbc1a,onboarding_v2,cntrl,02/25/2023
8c160c5f-08bc-47b9-9af2-ead7bf4dbf64,ffcc48c7-cb8a-4d6b-86ea-0f4f9b739f7f,onboarding_v2,control,12/10/2024
3ba7ad82-e5f4-40fe-98d2-e2b750f30a62,04392c8b-cd97-4d86-9e44-96d2f573b705,onboarding_v2,treatment,08/20/2023
56791408-de89-43d2-ab8f-474cdfef4dfc,67bb9ad3-0d93-4657-a0df-557fbbbac9d0,onboarding_v2,control,07/27/2023
d43535ab-4fb7-424c-abb5-23212b2c8fb4,b1f3240a-59b1-4027-b9ab-e032b1f68428,onboarding_v2,cntrl,05/14/2023
790353dc-7f67-454c-92d3-28a0c55236e2,1c3c35b3-3f32-4583-9d7c-483a753e796b,onboarding_v2,cntrl,04/27/2023
01718bda-c17b-4f99-ba64-f247fbbe20e2,d88b20ff-09f7-495e-8948-f30eb0f6ef25,onboarding_v2,control,11/29/2022
3b75c764-c2c7-42da-a13e-94c4cf606760,f8cbc0bd-a49f-460e-8f82-89cc0ba7017c,onboarding_v2,treatment,08/25/2023
bb9a6c88-497d-487b-9623-e6ff64a3383f,4305eb5e-23ff-4046-ab86-7bf3c50012e3,onboarding_v2,treatment,11/23/2022
dd5135c4-7f47-4ddf-aa86-138e3e402201,b9d75418-5914-4b01-a080-afc7536885cc,onboarding_v2,cntrl,07/24/2024
2f16f797-4bc8-4997-b546-f8b9ddb70aef,3a534ef5-d51d-4a46-a164-e1838e5c5067,onboarding_v2,cntrl,12/21/2024
0ebb6bda-a596-4966-b9fe-264dd4cc8cb6,fc818f43-670a-4215-9ed7-f166acc866ca,onboarding_v2,cotnrol,11/04/2024
5b5e09c4-9800-48ea-93b3-a8fbcf7ac56d,e4b2c1ef-2295-4bb3-b00a-fe2ff789cb71,onboarding_v2,cntrl,03/16/2024
980cb1c3-b3ea-4115-b852-c5cf3b82c754,b107340e-4f4d-4f0b-bc34-02a78bb4f162,onboarding_v2,TreatmentT,06/12/2024
c55d1fdd-be33-476a-9fae-f50ec9ab9935,0936084a-66f4-44af-95c9-642e11270391,onboarding_v2,treatment,08/26/2024
9dac9326-7903-4ab1-8c15-78e0d2c15423,9bdfb5a3-6e3b-4bd9-9ac4-0b7f7e870c75,onboarding_v2,treatment,11/06/2024
31e1b064-8b3c-4f9c-a053-7b015de7af87,96a3f238-7e61-4d4f-b46c-dcaea8834d5d,onboarding_v2,treatment,09/13/2024
344f59eb-b19a-48f3-b085-9012bd4c4bdb,60c7ade7-6359-4851-8046-ef899bff8fe0,onboarding_v2,cotnrol,06/30/2023
f6545fcb-df08-4023-b9f3-7f3deccd6761,51a804f9-f01b-4d5a-9abf-5763eb6cc51f,onboarding_v2,treatment,12/27/2024
965f742e-28f1-400a-85bb-0d5ca003c15d,678bde5c-e428-4eef-8693-44b034ce2a4d,onboarding_v2,TreatmentT,03/25/2024
8037fa18-6de4-4905-b587-e3e80207e10b,1ed4c009-aa7c-40e2-9568-122a95685e88,onboarding_v2,cotnrol,07/14/2023
7f49825c-1af9-474a-8d75-7fed7ab1497a,7cbf3777-1155-417e-9ef1-eb4aa4b68d63,onboarding_v2,control,12/23/2022
82aa3754-a6ae-481a-a33b-972b3d6c1aca,9deee5a7-1ac8-4c2b-ad11-64cc43638a51,onboarding_v2,control,12/16/2024
bba96afd-8756-43dc-a4dc-cfb09a895a3c,598e99de-d359-4643-a1fc-47d727b7e8b7,onboarding_v2,TreatmentT,06/02/2024
f6cb425c-8315-4eb1-a769-d6d22d05b0c6,aeb6dfff-48d5-4320-a4f9-1a74757f5d90,onboarding_v2,cntrl,05/04/2023
348764ae-7fd7-4c0e-850c-22c89d295659,239a5bcc-840c-4776-a69d-914fb2a08731,onboarding_v2,treatment,01/17/2024
20aca78d-d77b-4ad7-9e6c-186b7e93109b,2ab6ca4a-b856-4128-bbbe-7c5c57f82287,onboarding_v2,TreatmentT,01/23/2023
b3ac74c9-2e33-4c40-8dd8-b96061cb33b0,85591caa-95b2-4f1b-9518-0b1a1552e0ba,onboarding_v2,cotnrol,05/08/2023
9197b646-634d-4793-865e-4f7c14b14cbd,bbe915d0-10da-4245-9657-9bc13347f90b,onboarding_v2,control,03/16/2024
ffcdf0c7-589e-486e-8fad-5435e0944e54,993e9306-a934-4336-be35-7cc5f856e308,onboarding_v2,control,02/02/2023
1b6aba24-fab8-4714-ac61-bf15acf0b44b,faba86c5-7a2c-4c56-947a-c0e5ff4fc4cc,onboarding_v2,control,05/21/2023
55e3c154-2342-4a9d-a20e-72263b845dd5,00e76dbe-e76f-4a06-9f00-f5707c251834,onboarding_v2,TreatmentT,03/11/2024
0d99a0e6-4252-460c-8661-ef0c33ca360f,8a8e41e5-6dd4-49fa-bafd-06e0d5850e24,onboarding_v2,cotnrol,12/22/2023
888032b0-2bda-4a19-a3de-e8fbb6d2aae4,202bab7a-ee55-4d01-bba3-80a9f1b42855,onboarding_v2,treatment,12/20/2022
dddb14fd-9009-416a-9b23-92828463134d,4042290e-82d2-4dee-953f-0ea0288606e5,onboarding_v2,cotnrol,05/25/2024
8bcafdcb-e82e-410a-a703-13f7f14bd68f,592cb0e8-737c-49a9-9b32-54c4ed9cabe8,onboarding_v2,treatment,11/16/2023
ee5e604d-9df0-48f7-8ddf-67220100a712,541f4ffd-30a5-497e-b13a-41419f3e8d7c,onboarding_v2,TreatmentT,08/24/2024
1efde0b9-c5f4-4861-a390-72e91a58a9e9,1e6677de-15b4-4bc2-ab44-f83ec423516f,onboarding_v2,TreatmentT,08/31/2024
ce4ac295-fa01-4335-bb14-deb361602f4c,da690ac2-756a-4438-8dfd-658870ad6995,onboarding_v2,control,07/25/2024
8773547c-fbec-490e-990b-43e84b182504,8822d271-cddf-4f08-9082-7eb44bc12c81,onboarding_v2,cotnrol,01/09/2023
10da3dac-732d-4a26-8d6e-7de45321270b,cedfe1c6-88d4-454c-bb46-c65f86780e5c,onboarding_v2,TreatmentT,04/01/2024
2607d227-1286-4180-981c-1605253ff92e,3c0250b6-dfe9-4af2-9b89-81e9ad084ed4,onboarding_v2,treatment,09/19/2024
35e51415-7877-4cfb-85ef-c677af0f9589,c7c769e7-ec58-4414-9e90-59c7484b95b5,onboarding_v2,cntrl,05/22/2024
aa93a2dc-962d-44d9-a741-f396bdbce2a6,c722c1ee-2f51-4232-b700-24cb00630a68,onboarding_v2,TreatmentT,02/04/2024
e88984cf-d2b1-4070-acbb-f46e94ac7140,daf7f2b8-e025-4405-a1b2-56bb07a7c6eb,onboarding_v2,control,09/22/2024
fcbcbcc4-eed2-4438-b53d-52269108147e,d6e808bf-7514-4291-ba58-4e0c72a93334,onboarding_v2,treatment,08/05/2023
5932e244-28d9-42f2-8759-74fec7fd8af3,1b1e8f2d-b94c-4fe7-9e3f-8afff7a0bb35,onboarding_v2,TreatmentT,12/01/2022
9a2c79ec-c976-40ab-ba10-47cc8ea3266a,c8aa4358-cdcb-4ca3-80a0-ef2010bc3a6c,onboarding_v2,treatment,05/03/2023
1b30a244-4150-4170-8870-bc40727db328,af855a5c-9572-4a19-8c25-676b0c44fdf0,onboarding_v2,TreatmentT,01/19/2023
728be2bf-fed7-426e-844d-c275e2aad711,efd2a890-2de5-4666-ac26-5cb5a0db641c,onboarding_v2,treatment,12/16/2024
156ee32e-b8a3-499c-9c32-276ab924e63a,d859138a-7d51-47a5-91c5-5190d6ae1418,onboarding_v2,control,11/21/2024
728b0b09-499d-4c47-908b-504be59aad12,05c57152-202d-45e3-a7b8-16240bdfa833,onboarding_v2,TreatmentT,06/29/2023
b4ade9a4-bd41-4935-9694-8f072783a5a3,d66cd4ce-6304-4c82-a797-62af323a7363,onboarding_v2,cotnrol,03/11/2024
fc7c8342-d52c-461b-9bf2-1201610f6376,282543e3-39d5-4287-9614-91ec7e89578a,onboarding_v2,control,03/04/2023
87db53d2-ea4f-43e3-924e-fd1e6e85ba91,6e1e9e74-13f9-4944-b061-cd4ea33d7d27,onboarding_v2,treatment,02/25/2023
a5f67c0f-ac1a-4b55-99ac-13bc058bd17a,6e598d87-3529-462e-8b32-e7885a20db19,onboarding_v2,TreatmentT,04/03/2023
965030f1-c499-4008-b7a9-ddef689097ac,7257c573-fa9f-4f84-9683-e4f477c2d828,onboarding_v2,control,08/26/2023
7570c0b9-512f-4524-91a6-03d7ef78837f,ad15b6aa-5fe2-4042-8fab-868bf7ebc954,onboarding_v2,TreatmentT,11/06/2023
a82d9dc9-d61f-4146-96bb-7e411888ceb5,def589b5-8f46-4bb0-ba37-6a68998bf22e,onboarding_v2,control,04/15/2024
7dbaa385-bdb8-4ffb-b600-8ebe4d09dc57,a6315def-fe19-4c66-8fd7-e712db52b638,onboarding_v2,cotnrol,05/03/2023
c90bebd8-244b-49fc-9e4c-bb57fa7d15f7,9130ce08-bbc2-45fb-9cc2-55350307b516,onboarding_v2,control,07/02/2024
8fc6fc53-904d-4d05-a69c-ad2f498fe3a8,1a2ed4ce-35b1-434f-baff-e0e33bc42084,onboarding_v2,TreatmentT,11/14/2024
00c9b7e8-d945-4dfd-ae22-257a962b591e,91ddfa9c-807b-478d-851f-37857030d4b0,onboarding_v2,treatment,10/05/2023
b1deeccd-84d6-43a8-a82f-a7af0cd3791c,75d2df1c-f1c3-4046-8f62-8ef2f9036c13,onboarding_v2,control,09/02/2023
d210f1fd-454e-41ad-8315-13bff8f02196,8d987681-e1fd-4d54-8a6d-cfeb0b0e0d13,onboarding_v2,cotnrol,06/02/2024
fef1508c-99f2-4ba5-bd7d-fa4429eead76,93183bad-da46-445c-907b-2796229818b1,onboarding_v2,cotnrol,02/17/2023
46c85e69-5626-40b3-8046-fde7d92a5e93,65bdd5ab-122c-468b-80ed-f36d8d4e8b65,onboarding_v2,control,05/23/2023
c6c2e319-74f8-40aa-8631-f19180606cf7,64edfbe3-eca2-4218-a18d-b3bd61a69024,onboarding_v2,cotnrol,02/27/2024
437ca59a-7900-4587-82dc-a518adba3211,590d4549-4c0e-4110-bdf8-f07fc7a78b01,onboarding_v2,cntrl,12/06/2022
56c7230b-38d2-4a08-9ad3-ab5d01118142,93b2667d-6fed-4ec1-ab5c-cc5865735766,onboarding_v2,control,11/19/2024
a0e5b7e1-881a-4025-9bb9-7b590c90a77c,f3675117-9f12-4944-9983-ca5621b2bdce,onboarding_v2,cntrl,06/25/2024
9d189616-de84-498d-b8b2-f29e3485a98e,5add9de2-9358-4fea-9c9a-ad38b2a899d2,onboarding_v2,cotnrol,02/03/2023
b5d342cb-4499-421a-8a79-73688fca7adf,4c5040e3-6ee4-44fc-975a-3bc97a3a9abc,onboarding_v2,cotnrol,07/07/2024
3c4feee0-6291-4ff5-834e-dad6dfa3d3cc,78440e59-229f-4f36-9704-9ed65d903222,onboarding_v2,treatment,07/01/2023
9be45250-66c5-4736-b209-72944dba8a06,0e1db449-143f-47b4-8242-c0dd7bdf16f8,onboarding_v2,cntrl,11/09/2024
25134e48-bb1c-4307-a65b-6cea2a54ae1c,7db4025a-079e-43ea-947d-a07bfda9be7e,onboarding_v2,cotnrol,08/24/2023
a6351c16-9621-4472-af3d-e080ffa940cf,f5461b2a-088e-424e-85a5-0152fab2c830,onboarding_v2,TreatmentT,12/07/2022
0860da09-d905-42f9-b078-d4a73b201dab,b48a1345-9086-4177-9004-7e770a603dc7,onboarding_v2,treatment,02/28/2024
e24a78b0-259c-4af2-a5ef-561c133487fa,6c75bf03-e768-402a-8953-bba2c2422a48,onboarding_v2,TreatmentT,11/28/2024
3d9f2abb-d281-40ea-89e1-162fb1a8d42e,4dd968e2-66bb-40f2-87ff-d4a8d1989f40,onboarding_v2,TreatmentT,12/18/2023
2886ba93-2227-4a67-843c-ac6d7aab5efd,e3e12825-4c5c-4adc-a289-fe738e391ad0,onboarding_v2,cntrl,04/16/2023
8898013c-78fa-4c92-a162-2f45d42047d5,3ed6a7c7-975e-4a24-95f9-90622fba3402,onboarding_v2,TreatmentT,06/29/2023
3f7d8970-8392-490f-b2c3-b5f2892659f4,33a9a6b6-8c78-4d50-a91b-a4b1bc6cb9e3,onboarding_v2,cntrl,02/06/2023
f89e8a23-5bfe-4e70-8034-603d653a1a39,b70c3169-cf3c-4bbf-8728-6e2180ad7420,onboarding_v2,TreatmentT,02/16/2023
15d74f95-6c95-425e-b04c-3b039a36c31f,3b4c7b5e-c5e5-407e-8db9-9d5d7bc817ff,onboarding_v2,cotnrol,06/16/2024
2fe806b4-f09a-4457-81d0-e94714310aa3,554cc875-bfd1-462c-902f-df6ce3b3b74d,onboarding_v2,cotnrol,03/14/2024
5728234e-c8d3-4c38-b326-929a1b0524c0,ddca027f-b2b6-498f-b091-8abc34d1c844,onboarding_v2,cntrl,11/05/2022
cfbe33df-8b8c-463f-9827-d23bb1415bff,664cb05a-1883-4d75-bf20-6a45f242b71d,onboarding_v2,control,06/25/2024
28be3361-ca6a-4888-b8e4-5b2c6712951a,1d7cfc09-0080-4064-a8e0-00c68fe3b10a,onboarding_v2,TreatmentT,11/05/2023
df777300-b40f-4f40-9e98-850a5865a197,b0e61fdf-f7dd-4070-a0e4-abc8d5bd66be,onboarding_v2,TreatmentT,05/01/2023
99d61afe-3a6f-4f16-bb4c-0361a328d579,44648c4f-34c0-459c-803d-2b1c08a0a1e2,onboarding_v2,control,09/06/2024
a04900c7-eef1-4ea5-af19-8a00ca258ab0,ca07e73d-d132-42d3-9643-4ccc8c898303,onboarding_v2,cotnrol,02/28/2023
a7693a27-cad0-4edc-9bdb-a4eafdb7b9c3,77895790-314b-43b2-817f-51b5ac49faf0,onboarding_v2,cntrl,02/11/2023
5f645cf4-d049-4c15-8603-ec007d9c69d5,c93d5d68-fa6f-4698-b34c-5771784b9059,onboarding_v2,TreatmentT,08/11/2024
cd1188f5-a37e-441b-b5f2-edecebbf26ba,6b712285-2a00-4020-9b2c-68b292b84158,onboarding_v2,treatment,05/28/2024
1d8d5ef4-5aed-4ff4-a9aa-631c7e9295ce,4f8e61b5-3dc1-456d-a08e-961c5cf77254,onboarding_v2,treatment,06/29/2024
494ee7b0-6034-4d3b-a28a-6191839903a7,a2369e3c-a56d-44f4-a6d2-20c235c1fb22,onboarding_v2,cotnrol,12/01/2022
7e701c9b-b95b-4e14-8bfc-1a813551e267,8277840c-2384-44f3-ae89-e50437aa5b80,onboarding_v2,treatment,04/22/2023
0391f08e-e336-46f8-a851-b8a566f3b998,ae8a6498-c226-4a6d-9ec4-033782d75158,onboarding_v2,control,12/15/2024
5eaf396e-b5f9-483e-8fe6-68c9a845243a,99dfcc51-17f4-4f70-92aa-fdee13458383,onboarding_v2,cntrl,12/31/2023
7fed35a4-2d1a-4a27-83ce-b5ba3721519c,2de97f4f-df90-421b-a6c1-fdb02d655316,onboarding_v2,cotnrol,10/26/2023
17a785e2-4356-467e-8db9-f6d77f4e895d,e90943ff-1f25-4548-b870-bfc5cb32e794,onboarding_v2,cntrl,03/03/2024
3c17cea7-f00d-4b5b-b568-5cf8009e4cc8,c6363b68-446b-4aca-9fc5-9c44258c215d,onboarding_v2,TreatmentT,07/09/2024
c840cd9d-1991-4228-8273-0a2ec555c411,cf123027-7e32-424f-b307-f59722f58bba,onboarding_v2,cotnrol,11/20/2023
04b50ad9-d2f4-4dc7-bd9c-7ff5f51c2c55,f3d25f69-9bed-4c7c-b0e5-e54b8eec1be9,onboarding_v2,cntrl,05/17/2023
b1a22c09-e6a6-4213-8b57-5e1a9028019f,d20f6028-3be6-4b75-bd46-99e3a60055d6,onboarding_v2,cntrl,12/01/2023
c2422acc-c66b-47d2-b2ec-3b379d76ce7e,87e41f6a-2200-4c2b-a038-f5df494fc2b3,onboarding_v2,control,03/29/2023
b6316828-c362-4164-a23d-db52f88c6868,c04bce0f-eba3-41f8-9a75-920e10175aa8,onboarding_v2,cntrl,04/07/2023
d03e44de-4299-46dd-8179-2cbf820b3fd7,a4a62e40-3302-47d7-be6c-3bec01aa1b9c,onboarding_v2,cntrl,09/16/2024
98a6c551-9079-4bfe-9af0-dab1d4018315,4001287a-d1e6-40fb-804c-960b13a0332e,onboarding_v2,cotnrol,11/11/2024
051e8540-c286-45a6-9e73-abda17985b03,addabb8b-88a2-492a-9ab9-524f45c88b0f,onboarding_v2,TreatmentT,01/26/2023
5343a5a1-acd4-4764-b83b-53bd54dd8b2d,df5fbb3a-84f9-4b6d-9335-13c6bda9a110,onboarding_v2,control,10/31/2023
1bbe8a25-d7ef-43f9-aac7-fdba9681da9a,78b0a998-e653-4bb6-8875-c1c8cbe2d924,onboarding_v2,cotnrol,03/23/2023
4b4e54a3-7c9b-487e-81a7-496d2c2d3748,b9196862-bbc9-4c37-8510-c4c4f3cb9ad3,onboarding_v2,control,04/27/2023
507dd2cd-561e-45f0-bf17-aea1b4b6eb56,436ec7e6-eb5c-4433-9aeb-838fcd99813d,onboarding_v2,control,05/24/2024
4b408ce5-4164-4747-b40b-e4bf0ce7c267,7b7e5ae5-2ba9-4723-8012-2e07dbfd4267,onboarding_v2,cotnrol,02/26/2024
75fc9239-bdbb-4478-bcd0-cc59a793e783,47eb6531-ef2e-46bf-a06a-b832b6d4ddc3,onboarding_v2,cotnrol,05/10/2024
05656a6d-8cd5-47b1-8316-2397fbcdb527,2a00b62f-3992-404d-80d9-c8e7f7bea8b8,onboarding_v2,TreatmentT,03/26/2024
05af69fc-e7c7-4fd7-8959-18b7e2443242,a9a8c490-c52f-4aa6-bbd7-5cc14048e89c,onboarding_v2,control,02/25/2023
bd14663a-2ab8-47fe-a1fe-6f909623a5bf,4c64a4a5-a3fd-47d8-bbc1-e176bfbcede0,onboarding_v2,TreatmentT,04/24/2023
b53b14f5-a9f4-423b-b342-b5ecdf77a11b,f145f031-cd42-4d8b-bdcc-1e31f604ad4a,onboarding_v2,treatment,01/12/2024
7222c23c-15a1-4425-932f-0900314c3385,66b6872e-b4bd-425c-aa9b-f9e9ab9d7045,onboarding_v2,cotnrol,02/13/2023
2b9a4e8f-7d72-4396-838f-31c421a4098f,8a94a687-8e53-4763-b025-f340f2a61c5a,onboarding_v2,cntrl,02/28/2023
ec8e4b08-9518-4a4e-94b4-3f88ef9ab488,47c28207-d620-4742-b8e0-06e30d2f6d17,onboarding_v2,treatment,07/30/2023
19e7274f-6e30-485a-baa9-fd98452c58f9,031d388b-b8b1-48ef-afd4-886c07cf9e7d,onboarding_v2,TreatmentT,03/11/2024
2608e0ac-60fb-4491-8c4d-880197eba002,1a72d3d6-f7ea-4708-9bcf-d355b8655b38,onboarding_v2,cntrl,10/08/2024
15f9bb67-25a3-43d2-b2bd-b4c8c9e31596,6db0ee78-c3af-4727-9031-83d4e55d62f0,onboarding_v2,cntrl,02/01/2024
