subscription_id,user_id,start_date,end_date,billing_period,price_usd,is_active
355d6b47-8d2c-49de-973a-b835ea2a5db6,4212c0f5-f886-4692-a221-1f77d51d8aad,2023-11-26,2024-11-25,mo,29.99,True
bf90f061-3f79-4efc-936b-5b4dc6198c16,c8eff2b1-2ca3-4735-a393-22a651619053,2023-08-08,2024-08-07,Monthly,14.99,True
23e52bf6-c3be-433e-81c1-c4055a0d7af8,34096879-3d78-4079-a710-b5f46c9ba523,2023-04-11,2023-05-11,mo,-5.0,False
c7818137-0ed6-4b24-b5a8-b5b699e6ba05,de6a9cc0-9777-430b-8df5-af40815d5f58,2023-03-14,2023-04-13,mth,29.99,True
9f3ebc53-2022-4f4b-ac40-fc25fa5158a0,de6a9cc0-9777-430b-8df5-af40815d5f58,2023-03-26,2023-04-25,Monthly,14.99,True
afd9cd93-2596-4bab-8530-d39200f89508,a3ebd831-5733-4c36-ad91-b65247ba89c5,2023-08-09,2023-08-09,yr,9999.99,False
5d2ebc38-9a21-4478-994f-520108051d19,616e7ab1-869c-403a-becb-b7b513883aa3,2023-08-26,2033-08-23,Monthly,0.0,False
21168a61-9bf7-41e8-bb0e-eb0abf455bca,616e7ab1-869c-403a-becb-b7b513883aa3,2023-08-28,2023-09-27,mth,9.99,True
0f32d00a-e65d-403f-b2dd-5683c2aee7fc,dd097c54-1ea5-44a7-a9e0-e14ae81f2b8e,2023-07-22,2023-08-21,Monthly,-5.0,True
0cca2828-7e65-4354-81c3-db440941698d,cdc7d82b-92af-4499-9f5a-5b3dd3da60b8,2023-01-24,2033-01-21,annual ,-5.0,False
d199d9fc-c716-4859-9613-25dcc5a63754,d481c1eb-48ef-4db6-812f-700832a9b401,2023-12-19,2024-01-18,mth,9999.99,True
99ba46a0-9792-4ae3-8325-cfb1b173b5ef,ec7ac42e-f9bb-4c04-b371-daa2e13a5480,2023-05-04,2024-05-03,monthly,9.99,True
2abb1488-b748-4597-89df-e24a35ec8a4b,c282572c-6dc5-495b-9abe-55dcfa468794,2023-10-02,2024-10-01,monthly,-5.0,True
f50255a5-6896-46e2-8b0e-601b1b96b590,8f981c60-30f0-4903-b110-59b61e5a17d4,2023-09-21,2024-09-20,yr,-5.0,True
f42c59aa-a212-424b-b440-9c797511e644,fcd15739-e1df-44ea-8f22-18cf5f060fe2,2023-03-01,2023-03-31,monthly,9999.99,True
a57f6589-12e8-40e0-b70e-17cd7f40b7f2,06316af9-61a8-4fdc-81b4-c64d45773eb2,2023-08-02,2033-07-30,yearly,14.99,False
1977ef21-2dbc-4203-ba4c-7bd2a2562a3f,6e031a46-f416-4f3a-925c-81fb16bf11c3,2023-02-10,2023-03-12,mth,0.0,True
ff704665-3a7a-4921-b7bd-0172d19a5e90,19b43109-519f-4c6c-9701-0e58b49414e9,2023-11-18,2023-11-08,annual,9.99,False
4bdde31a-88ab-4920-81e6-b7aa00166cf7,0e1db449-143f-47b4-8242-c0dd7bdf16f8,2023-07-17,2023-08-16,monthly,-5.0,False
ca956301-8768-4872-8572-6faa08d458fa,96ca202a-cb87-429a-a15c-30f1bbd297a9,2023-12-25,2023-12-25,annual,9999.99,False
9199cad5-5035-4060-944e-067248633e08,96ca202a-cb87-429a-a15c-30f1bbd297a9,2023-12-13,2024-01-12,mo,0.0,True
52adfdc5-0923-4197-b13d-cc1a4a2e3dbf,c1cc24ba-09d8-4aec-a677-b53946f12a53,2024-01-11,2025-01-10,annual ,0.0,True
47243fb8-096d-42ef-95cc-f57bf359d91f,d2438e71-77b2-4027-8dd3-fd36cf00126e,2024-01-03,2024-02-02,mth,9999.99,False
3c4651cd-ce53-4271-a58b-d56ab841a517,d2438e71-77b2-4027-8dd3-fd36cf00126e,2024-01-07,2024-02-06,Monthly,-5.0,False
08a4bd40-e817-49af-ac2e-096d6efcf80d,5bf18e5e-1f27-41ad-ad33-0f287dd547c9,2023-06-24,2023-06-24,yr,9999.99,False
bc3d5b8e-caf0-46ff-9b63-3a278c364f3e,21079c44-d75c-487a-a2dc-aebace2c30e5,2023-11-28,2023-12-28,annual,-5.0,False
64de215f-decc-430e-9b5b-ca6ff004732c,bd6f5316-9b92-485a-bb8a-9ba69c66340e,2023-06-28,2023-07-28,mo,14.99,True
6bc2106a-c096-4fbe-b9ec-eb183204be14,cf8b13f3-b9a3-4b10-8be0-82e2c4b1ec2b,2023-12-28,2024-01-27,monthly,29.99,True
bc45e5b0-9184-4543-b3d7-3065906b7f49,e6212455-44d0-44e8-bf81-4419c754b429,2023-11-27,2023-12-27,annual,0.0,True
ab9645a1-f269-4e22-bad3-2ed8d3c2ad2b,e6212455-44d0-44e8-bf81-4419c754b429,2023-12-03,2024-12-02,mo,0.0,False
9615b80b-844f-4ade-809d-4a3a2477eb5d,da8944ec-2d2c-4124-9027-6671c72e542f,2023-03-08,2023-04-07,Monthly,29.99,True
0a56d147-c0e6-4ed3-9d66-e604bdc75310,1c3c35b3-3f32-4583-9d7c-483a753e796b,2023-10-23,2023-11-22,mth,0.0,True
6a083bdf-030d-4b6c-ae87-64c6f0afc008,b4520c9d-8421-4416-8992-df1d3fefb4a4,2023-05-09,2024-05-08,annual,9.99,True
935d6d9a-99b6-4282-b515-902b8c9ce654,9e1025ab-f61d-4c65-92a3-7e306762d38f,2023-06-04,2023-07-04,annual,9.99,True
9f5ef576-11f1-4de4-94a0-7f377929d4ab,d6634f77-403c-4fce-b3a2-30a6c246b385,2023-09-23,2024-09-22,annual ,9999.99,True
a39eb9c9-b907-4bdc-be27-8ad8a9e86d9f,b69082a3-9e2b-4c5d-8984-d1cda3868fdc,2023-04-18,2023-04-08,yearly,9999.99,False
343df71c-7e72-4e1c-abf0-7cdf9e327fe7,b69082a3-9e2b-4c5d-8984-d1cda3868fdc,2023-04-12,2023-05-12,mth,9999.99,True
c4846627-df65-4c36-89a4-419ab356a899,dbf229d2-7792-4511-97a4-3a6f820314a2,2023-11-08,2023-12-08,mth,29.99,True
1ae8e098-14c5-4b1e-8f6c-0d9a217d54f5,ffa93d82-1d58-4618-9571-52e1b5fe163e,2023-09-08,2023-08-29,yearly,0.0,False
874965f1-04a8-4225-aeee-31b4fb90d9c9,90d5cc26-4f9e-44e1-ab23-5afa88f61439,2023-10-15,2023-11-14,annual,9999.99,True
fd0154e3-0df2-47af-97f8-85c6dd276d26,7b330078-1890-4067-b740-9aba20a2fad6,2023-08-24,2023-09-23,mo,-5.0,True
a3c3bbb7-876b-4baa-8b1e-ba5aebb3ce9b,78d0e803-2809-4ae1-a374-23f992b9f113,2023-03-30,2023-04-29,yearly,-5.0,False
d8a03d14-ce94-4014-873c-a4b8d1e253f3,78d0e803-2809-4ae1-a374-23f992b9f113,2023-04-13,2023-05-13,annual ,-5.0,True
1e0ecd4a-3eb8-4160-8019-608f8150e403,e6727ef2-9c74-4836-8492-2f5c36b8360e,2023-03-09,2023-04-08,yearly,29.99,True
8586d926-f583-4292-8a44-779d13effd19,bcd3f28c-0b10-49f1-9aa7-aad5409446bf,2023-12-12,2024-01-11,Monthly,9999.99,True
f1701d16-018a-4bfa-8b23-b804e7faba85,2688f86b-f567-4b0d-a9ea-edf721fbdf92,2023-02-22,2023-02-12,yr,0.0,False
7106767d-cc29-45e1-8927-f5c908047998,1963ea10-2496-48f4-82fb-cee879802dff,2023-02-24,2023-02-24,mo,14.99,False
fe597362-f943-4350-bcc9-895f8803ea13,a57bbec1-4894-42c1-8b78-9e7e7875e64b,2023-02-08,2023-03-10,monthly,9.99,True
748d1b47-fe79-4dde-90e3-9272b2dbf6de,a57bbec1-4894-42c1-8b78-9e7e7875e64b,2023-02-06,2033-02-03,Monthly,9.99,False
1b01cb43-f1d2-46e9-8fdc-83d0c751909e,45f90b8e-bbc4-4807-8f5c-c31577f4ba3e,2023-07-25,2023-07-15,yr,9999.99,False
d5a65052-ce3d-4ec6-a53f-11082aad7b37,eba19e34-ac23-497c-b5b8-dd166b0855be,2023-12-22,2023-12-12,Monthly,0.0,False
cbc9c1a7-0be3-4df3-b6f3-8879d1c30449,6186a0a4-d8b4-4376-a699-200105cd1938,2023-02-18,2023-03-20,mo,14.99,False
38ecc3d2-24b5-440c-aba5-d5cd803367e7,6f274dc2-06bf-44a6-9b6c-f95b9c6d757a,2023-02-07,2023-02-07,mth,9.99,False
60ff6f93-9b7f-4b90-9b2e-024b5bb96c83,3badcbd3-3d78-4561-84c2-9379a315a7d3,2023-11-10,2033-11-07,annual ,9.99,False
7cf7e5fa-4597-4df5-b215-2505f1882072,3badcbd3-3d78-4561-84c2-9379a315a7d3,2023-11-12,2033-11-09,annual ,-5.0,False
2f1fde39-a816-4e67-85a5-4858986759a1,e9d6d3d2-efa1-4ec2-8a59-1b0e9c23e839,2023-09-12,2023-09-02,Monthly,9.99,False
e929145e-d732-41c3-aa3e-c6927d95cb86,1ffc4700-76d3-42f1-b324-5e40004b04ac,2024-01-10,2024-02-09,Monthly,-5.0,False
9f500e22-3727-471d-b722-ca2cc89ddc9b,b499760e-591d-4dcf-ba49-6461f11a300a,2023-08-07,2023-09-06,annual,14.99,True
7b735658-43d5-4fc7-9864-e371c7585fe3,f7ec883c-2e4d-4259-9ff2-88030079924c,2023-09-01,2023-10-01,monthly,29.99,True
1c92799e-f3a6-45ad-9e5c-0d574e46a299,c2c09241-979a-4a5d-a4f4-32ee1afaa120,2024-01-09,2023-12-30,annual,-5.0,False
139a7569-586f-4ee7-bdac-32ad74b8bb1b,6f7b6c66-7a08-41e1-b6fa-cdb5de8ea2d1,2023-10-08,2024-10-07,Monthly,0.0,True
192590f2-fd4c-4b11-99fc-6b7614074199,ef4d0063-b337-4594-a0de-7b3f54c8b1ee,2023-04-17,2033-04-14,monthly,-5.0,False
236764de-3e6a-489f-94ea-c09bd4a8b9ce,d5e87ccf-ab47-40f3-bda0-f921d9b0283b,2023-03-12,2023-04-11,mth,0.0,False
97a0af28-a97e-494e-9222-8b96f96bf92e,fb130c0f-ea50-4bc5-a5bb-69364b6edf3b,2023-06-05,2023-07-05,monthly,9999.99,True
1b95850b-b1ce-4080-9bb2-d449c11d53e5,67ad4412-a044-4902-89f7-efa4c1b6d864,2023-11-19,2023-12-19,monthly,14.99,True
9cad4d1d-83c2-4a7a-a1a4-626c46a76c5c,67ad4412-a044-4902-89f7-efa4c1b6d864,2023-11-16,2033-11-13,Monthly,29.99,False
5de74eb2-bc9e-4479-b3e2-263f5ff42df7,74dc9251-f1f6-43e8-85c3-5cb481d5e607,2023-11-10,2023-11-10,monthly,9.99,False
5ea65190-4ecb-44b0-a42f-110dd9931c1a,cd429f21-e4bd-4b11-ad3b-29abb29d0dbd,2023-12-07,2033-12-04,mth,29.99,False
3d475887-cb52-4ad2-bfba-1c003ae8bc71,92b29a24-287a-448f-b9ad-9ff522bfa007,2024-01-16,2025-01-15,Monthly,14.99,False
5df8f930-2396-43f0-ba19-143b3c7fa863,e38e89eb-e4c5-4872-9336-de690afb684f,2023-07-16,2023-08-15,yearly,9.99,True
a869bfbf-4ecc-4e8c-bde7-7b9388af67ec,078802a3-30e0-426b-b5a3-e8028528b363,2023-02-05,2023-02-05,yr,29.99,False
3f7f9c75-44f6-410a-b343-e2d05434d150,9137b149-4c4f-478a-a5f4-bdf3770b2ddc,2023-01-27,2024-01-27,yearly,9.99,True
936909a2-c156-41c2-b6cd-1143bccb24a1,67f0db3f-0501-4d01-9041-e7f97f3f2e39,2023-05-21,2023-05-21,yr,9.99,False
d94ebe3d-ad5b-46c9-bfb6-56d557a8e338,42ca4914-87e6-460a-9542-0776bdbddc72,2023-10-07,2023-09-27,yr,0.0,False
30d4d89e-a0ef-46c4-97f0-4d70a61355bf,42ca4914-87e6-460a-9542-0776bdbddc72,2023-10-26,2024-10-25,mo,14.99,True
c9769b7c-74f6-4446-8261-2437e1e76013,69676008-bbee-4361-b7d0-eab8413141a6,2023-06-14,2024-06-13,yearly,-5.0,True
562d8fae-97e1-4016-ba3e-4c29f87ebe72,c181c596-3d65-41cc-96d5-0f8c0f4a5459,2023-04-19,2023-04-09,monthly,0.0,False
2d7b6803-b425-4bab-9555-c23233422b42,c181c596-3d65-41cc-96d5-0f8c0f4a5459,2023-04-22,2023-05-22,Monthly,-5.0,True
1d72491f-62bf-42e7-af5d-3ca196fd9647,93baa8fa-f76e-457d-aa67-c36bdbcf2468,2024-01-08,2024-02-07,mth,0.0,True
595074fa-e813-414a-b9bb-f2b88f6f3af7,2dfe6edd-fcca-484b-a410-1ed455355473,2023-01-31,2023-03-02,yearly,0.0,True
5df6407e-5d13-4dae-9456-dddac8187700,2dfe6edd-fcca-484b-a410-1ed455355473,2023-02-21,2023-02-21,yr,9.99,False
5d5a9b7f-9ea2-4dbc-9ffd-6f76b3a512be,07497d35-ab19-43fd-ba83-aa8b115c2ede,2023-11-12,2023-11-02,Monthly,-5.0,False
eac8055d-49d9-4991-9099-9e74a8bcc221,4d80b27c-fc6a-4f4d-83b6-c91d613f591d,2023-06-18,2023-07-18,mth,9.99,True
4b5654ad-ea9f-4f60-a2a0-ccc1e13be9d8,d26ba937-f642-45bc-9b2e-6f1b2f4e73c7,2023-02-23,2024-02-23,yearly,29.99,True
d8194a85-abaa-4bfa-b69e-07550e8cff94,822a9478-b9da-4030-8cf4-5424ff8b50a4,2023-10-31,2024-10-30,annual,29.99,True
5746dda9-a794-4401-a25e-98810deac5b6,b45a030b-fa9f-4806-922d-3ef682a3b252,2023-03-04,2023-04-03,mo,-5.0,True
207c43c7-3fec-4f69-a68e-025025e35ee1,71154b9d-a8a9-4dd9-aaa7-ae18258f4f3c,2023-02-04,2023-03-06,monthly,9999.99,False
8734180e-c7a7-4400-a299-1f3f6d074653,71154b9d-a8a9-4dd9-aaa7-ae18258f4f3c,2023-02-16,2023-02-16,annual,29.99,False
395699c4-ac41-449c-9000-bc697751a85e,6857693c-ddf5-4f14-8209-a43e51d8d550,2023-09-27,2023-10-27,mo,0.0,False
ef9db36d-b0d6-46ed-96e3-2667b492435d,2de97f4f-df90-421b-a6c1-fdb02d655316,2023-04-08,2023-04-08,mth,9999.99,False
396885e2-ec8c-47d0-bcca-efc4da126b01,2de97f4f-df90-421b-a6c1-fdb02d655316,2023-04-08,2023-04-08,mo,0.0,False
edfb9248-68de-412a-ad5e-aa073d784cf6,4b63af4e-6074-4844-8a83-e0d69317167b,2023-12-05,2024-01-04,Monthly,14.99,True
be3240fe-cb5b-401e-9b13-34c6fef98507,3eba969c-0c52-4dcd-8190-e24167f43fd3,2023-02-02,2023-03-04,mth,-5.0,True
ce9f689a-c838-4a64-a2e0-ba785990ee3b,3eba969c-0c52-4dcd-8190-e24167f43fd3,2023-01-25,2023-01-25,mo,9.99,False
85f1272c-9773-4e59-8826-426165731d6c,f23dcc80-210e-4ca3-8f65-04b0b69597d9,2023-02-20,2023-02-20,monthly,9.99,False
4fa15623-08d2-476e-bde9-14f18668c8da,7f8bffac-3c20-4ba6-a074-f7a941beafcb,2023-02-21,2023-03-23,yearly,9999.99,False
273a2fe7-dbfe-4452-9978-ef4623cf9d67,7f8bffac-3c20-4ba6-a074-f7a941beafcb,2023-02-18,2023-02-18,yearly,-5.0,False
3bfa427d-068c-4b37-afef-8771360bce76,d436a92f-3a5f-434f-aa67-01f9db1a3895,2023-07-04,2023-07-04,Monthly,9999.99,False
9f722630-0266-45ab-976d-4b088e722a8b,d436a92f-3a5f-434f-aa67-01f9db1a3895,2023-06-09,2023-05-30,annual ,9.99,False
a3a047ed-7c45-4aac-bc5e-f95ca695102b,81e8f741-1ba7-4f36-b2a6-1676dd375d54,2023-02-22,2023-03-24,yearly,-5.0,True
0b55ae5f-05ea-470a-9db7-48aab4a361a9,1db25f01-f59d-4b81-be8a-4e04d62214c8,2023-05-13,2023-06-12,yr,29.99,True
d48ddbaf-0c93-442b-af5c-9549a2639b33,64ae0583-9b7e-45fe-b103-cfcedbe4cc08,2023-08-30,2023-09-29,mo,-5.0,True
1c5b280b-14e3-445b-a64d-d3a235fe621a,774f220d-3b61-4852-9d49-9fc8a96fe20b,2024-01-16,2024-02-15,yearly,0.0,False
98c42d7e-a430-4fc2-85d5-3b2fc58b15a7,7437f231-d4b9-4a8a-b8e1-db7e1afe956a,2023-06-30,2023-07-30,annual ,9999.99,False
ec794afb-13bb-475a-81bf-5a3f7086b8f5,21a08c45-3832-4534-b46f-eb094ac243c5,2023-11-16,2023-12-16,annual ,0.0,True
f34d30bb-8d00-466c-b40c-02368a9f9838,0ea5c2cb-5d1d-4c7d-bacc-734f92e55b0d,2023-10-26,2024-10-25,mo,29.99,True
3f96b424-1ae5-4fca-aae4-74a0417aae9e,0ea5c2cb-5d1d-4c7d-bacc-734f92e55b0d,2023-10-19,2023-10-09,yr,-5.0,False
3df2c92a-d339-46eb-86fc-e21e1e296b14,cf5582be-ab06-42fe-a3bc-5ac2f609f892,2023-10-20,2023-11-19,monthly,14.99,True
b202f001-09c5-4689-a32f-7ca0b02d5699,cf5582be-ab06-42fe-a3bc-5ac2f609f892,2023-10-14,2033-10-11,yr,9999.99,False
031b1eea-5efb-49ac-a5a3-0abda4227b98,8f08b20e-aff9-4bbf-8768-d0a54b78ec85,2023-04-18,2024-04-17,yr,29.99,False
e707f585-3f13-4d6e-9b05-68b07f434eee,8f08b20e-aff9-4bbf-8768-d0a54b78ec85,2023-04-04,2033-04-01,annual,0.0,False
2affd8bd-3b88-4476-832e-c5114eb80e89,97ba4e14-c7a4-42a0-bf09-3f7f1b7bf2fc,2023-08-01,2024-07-31,mth,14.99,True
7bd521e2-d622-431e-b1c2-a32f8697335d,88432986-6202-4b9e-8472-062eec55d74a,2023-03-10,2023-04-09,Monthly,0.0,False
4cc76807-047d-4512-932c-77375adc4054,b037e7ca-3882-4024-8576-bb35e7bde51a,2023-12-31,2023-12-31,mo,14.99,False
ee979ed2-4a5f-4b10-8b1f-13295f65d6c6,e2f7a477-78dd-4718-8fba-46f7f07f7612,2023-11-23,2023-12-23,yearly,9.99,True
11f96d53-5f3a-49e1-a4ff-5fb82392835f,2b2ced9e-ac60-484f-a433-203378da905d,2023-09-06,2023-10-06,yr,0.0,False
4fdbde3d-32ba-4bff-8393-5337a765e13e,04d2d0b9-c059-483f-8a68-292cb333bef9,2023-05-08,2023-06-07,annual,-5.0,True
2a923317-76bb-406e-824f-c7cdd28bfbf3,04d2d0b9-c059-483f-8a68-292cb333bef9,2023-05-18,2024-05-17,mth,-5.0,True
a477e991-0b04-4030-ac02-113d595cb6b5,89776181-6785-40ac-8147-ad55a16b193f,2023-10-15,2023-11-14,monthly,14.99,True
511a1e7c-d529-44a8-9a22-cc908e12aab1,7224e679-a5bf-469b-bd32-32ebf31574e0,2023-12-02,2023-12-02,annual ,-5.0,False
5e21e659-2023-4565-af70-738aa150e4d5,10bd4917-1950-4325-ab56-218b338679c5,2023-03-27,2023-03-27,monthly,0.0,False
b9501bab-c3bd-44bb-be24-a6725cd678a6,3590e845-5cf9-4f4e-b4f9-cccaf592620a,2023-11-12,2023-11-02,mo,0.0,False
194f9e9f-713d-442f-a0ca-d5b47b7fcf83,693c3421-4581-4bb6-8569-8ab36a6d56ca,2023-02-01,2024-02-01,yearly,14.99,True
f00d0d06-4139-4b0e-aa78-ca19f9399166,a25d9b80-d684-4f78-bed4-ee88e37d9655,2023-12-21,2023-12-21,monthly,0.0,False
0275b984-b2bc-4b62-aa94-f0379cc3d6bc,a25d9b80-d684-4f78-bed4-ee88e37d9655,2023-12-31,2024-01-30,monthly,14.99,True
b35ada63-a437-462b-bfef-26a421269480,9a184153-1c27-4560-99e1-a46528f47fbd,2023-07-14,2023-07-04,annual ,0.0,False
318f3fd5-bdea-4e7a-8f84-23401e07e937,29ab84c6-39a2-42d5-89eb-1d41d443553b,2023-11-04,2023-10-25,yr,-5.0,False
7f373e34-8175-4218-8a66-324ccb369f8b,29ab84c6-39a2-42d5-89eb-1d41d443553b,2023-11-04,2023-12-04,annual ,9999.99,True
28e10df8-60bd-4795-a099-994c526007c4,c5dedbd0-3cf5-4b93-9d00-519e27cd87d8,2023-02-28,2023-02-18,mth,-5.0,False
abdcf6f8-33fc-4c3a-bcf6-427b833ecefa,4afb5e00-e02f-4db7-9347-6178415d6ab7,2023-09-01,2023-10-01,mo,29.99,True
95cd1200-f9cd-46a6-898e-b6c7b4aa0196,46717d10-1fe7-4e0c-bde2-7140a55477b6,2023-02-23,2023-02-23,mo,29.99,False
3260d67d-3879-4a53-bafc-df033f15a095,46717d10-1fe7-4e0c-bde2-7140a55477b6,2023-03-12,2024-03-11,annual ,0.0,True
691d08ba-b400-48bf-a3e3-dd8b9dfd5b5b,b7ad6933-a6c7-46bf-a9a7-df7288a125e2,2023-11-16,2023-11-16,annual,9999.99,False
72da2f12-dccb-45d7-acc3-70567f861694,57eea2f7-5aa3-4fa2-8cec-9552388ee444,2023-11-18,2023-12-18,annual,9999.99,True
2416f4ff-d071-43f1-8397-95ffc47f6702,8c4d031f-d410-48e8-99cd-a30777efe7bf,2023-10-29,2023-11-28,annual,0.0,True
6ce5a6da-d524-4f2b-a1ac-4bf7c611e6da,8c4d031f-d410-48e8-99cd-a30777efe7bf,2023-10-14,2023-11-13,Monthly,29.99,False
1b206d75-bed4-45dc-aa5b-56c3fb4f4da4,b7a3de51-8bcd-4340-9b1d-3d5f9db6f708,2023-10-26,2024-10-25,yr,14.99,True
e124dfa3-95fa-42b1-8831-7fe1ec4c8f71,130d4015-b41f-49fc-80d3-f7f76a911595,2023-10-03,2023-09-23,yearly,29.99,False
7473300d-37a5-44c4-be5a-1901f2e70fb3,8b98f15b-ba22-43d3-8180-9fefb27be2d4,2023-08-04,2023-09-03,mth,9.99,False
016641d8-225e-4b06-8bb0-47d475039ef4,626f52d1-eb2b-42d8-984a-0ae90ff34880,2023-02-15,2023-03-17,mth,14.99,False
4f4976d5-d72e-4e06-89bf-9e36ab3ecc42,8cbec849-a479-4fdb-aeca-7ab5859a2f0f,2023-10-30,2023-11-29,mo,-5.0,False
3684dc88-5d11-43b6-915e-e0c77f0239f5,8cbec849-a479-4fdb-aeca-7ab5859a2f0f,2023-10-26,2023-11-25,mth,14.99,True
4475e3e6-63a4-4e5b-9ab0-3522310225d6,b615093c-82ae-4059-b923-6a1c9e4a888a,2023-10-13,2023-10-13,mo,14.99,False
416144db-fac0-49e3-9879-7e278fdf3fa8,71ce9401-9523-4da4-8f19-378d98c0a640,2023-04-11,2024-04-10,Monthly,29.99,False
05f25ccb-24de-4e14-b3b2-39ae6c45c13c,71ce9401-9523-4da4-8f19-378d98c0a640,2023-04-12,2023-05-12,monthly,9.99,True
889414e8-97df-418c-99fe-644ee6b854cf,ba302889-3581-4704-a3a8-6a0439896a9d,2023-12-18,2024-01-17,mo,9.99,False
3c932cb4-a822-4c36-a57c-6ad2a0811414,4c74962d-f9c7-4af1-a77e-157f84ab7ee3,2023-02-18,2023-02-08,yr,14.99,False
b5faf94a-61fd-45ca-b5b5-d6e732393ede,4c74962d-f9c7-4af1-a77e-157f84ab7ee3,2023-02-21,2023-02-11,yearly,-5.0,False
c99c82dc-bd47-49e0-9962-f1a24a468e2d,a898fade-edcb-406c-8f8b-c397fe2cc62c,2023-12-13,2024-01-12,annual ,-5.0,False
fe0ff0ac-7a7d-4f8d-a346-e044b752ea48,75466b50-6155-4fd9-a054-3742d4cf14f8,2023-11-08,2023-11-08,annual,29.99,False
52ddfe6a-9086-4588-9efc-08db561d50ad,42555fab-f0a7-449a-b435-e153f456e529,2023-01-29,2023-01-19,yr,0.0,False
a7319886-c8f4-4559-b0bc-6eb3a5e8c479,dbb3423d-9cc3-4f2d-8668-ec0f57f5026e,2023-04-04,2024-04-03,yearly,9.99,True
e93def27-c965-4cba-bd92-c8d1d0916a40,4dcb976c-15ba-47dc-9d90-fbbd8e18787a,2023-11-02,2023-12-02,monthly,14.99,True
658c1367-b69b-45dd-8c62-30a162bcd1b5,1bcd47ef-3769-45e9-b23b-9686d607c234,2024-01-05,2024-02-04,monthly,0.0,False
7e06ba87-b4e6-416e-abf9-f8720355f5f0,a30f2d00-1660-43c9-bd9c-7f11fd4157e4,2023-02-18,2024-02-18,yearly,9999.99,True
60f0bb5a-7e89-4b49-8abc-132b2c36ff4b,e0ce9b6e-2fec-4751-b4f7-df0497ec1ab1,2023-09-15,2023-10-15,annual ,14.99,True
444174c2-fda9-4a94-a4bc-4df3ac29ac51,08633dc4-547b-4970-814d-830ff0480081,2023-04-06,2023-05-06,mth,29.99,True
7ddfdc12-8feb-42d2-b951-e379b3020d44,08633dc4-547b-4970-814d-830ff0480081,2023-04-24,2023-05-24,mo,-5.0,False
6405932d-9ac2-4423-8309-1e02a5511978,95012dbd-84eb-4232-807b-aa08238803b0,2023-03-25,2023-04-24,annual ,9999.99,True
7958858b-d1df-44d3-86a2-59d60f28027a,909cba6d-915f-44b1-b84e-23ef7b986ef5,2023-12-21,2024-01-20,monthly,9999.99,False
ee5423f6-184b-4496-814c-0bbae382be4d,909cba6d-915f-44b1-b84e-23ef7b986ef5,2023-12-11,2023-12-11,annual,-5.0,False
b2594fa7-50f7-4161-86c2-f6ec8268a61f,d4dc34f6-5ba1-43ea-bbcd-cedf0121c5fc,2023-03-21,2023-03-21,annual ,29.99,False
a1dde27c-1451-410c-8505-6843cca194b6,f0410733-0a5a-4117-a40e-2f19b79260ac,2023-09-20,2023-10-20,yearly,29.99,False
ed46f185-a5e8-4bb6-9cd7-8207522e2f59,f486408d-2b3e-4ce4-b4ac-ca9bd16de05a,2023-05-25,2033-05-22,annual,-5.0,False
b8561265-8045-4348-a92a-a47655b0bd84,f486408d-2b3e-4ce4-b4ac-ca9bd16de05a,2023-05-31,2023-06-30,yearly,9999.99,False
9c5c2f96-8f5a-4b3d-affa-379995df2440,e287b220-16bd-48e6-9447-a341fa52952a,2023-02-16,2024-02-16,annual ,14.99,True
a7008314-dba9-467a-a5e7-d62914ffa66b,e287b220-16bd-48e6-9447-a341fa52952a,2023-02-08,2023-03-10,yearly,14.99,True
a4b5658b-f5a8-42f8-b932-65356e650b26,0febd1cf-96e7-4600-b358-ef92731393e6,2023-07-22,2033-07-19,annual,14.99,False
7f0a09e5-c8f7-4a70-a22c-9a1fab6a2503,4a7b9e5c-1ae3-4bb5-a8bc-4f1aecc899f9,2023-03-26,2023-03-16,mo,14.99,False
d56abad1-e971-481a-a8e9-1390d4260835,6aecd76b-8cbe-4377-87b7-186e2e3b7d23,2023-12-20,2023-12-20,yr,0.0,False
1dc8aea9-5e65-49d5-ba9c-bdbfa740fe50,8de96b8f-e9dc-475f-b8c5-776cb6d3427d,2023-12-24,2024-12-23,mo,14.99,True
e4bafbdb-bb9c-455c-b072-47d4f7ffd1e5,573cdd03-7c63-4aa0-8f84-d51356a95c6a,2023-07-28,2023-08-27,mth,14.99,True
3d37fa77-a2c0-4576-801f-2e9b2b841439,65bea116-6605-4d47-b092-e8aafddfbaff,2023-08-23,2024-08-22,yearly,9.99,True
508679de-8408-4603-9c9b-132029458319,afa5d9a0-04a5-4e50-afed-77becae11363,2023-01-16,2023-02-15,annual ,9.99,True
dcf1ff09-6903-45ed-8521-15adc4d8e4df,aebafda4-732e-4eaf-be04-bb855dc4505c,2023-02-25,2024-02-25,yearly,29.99,True
6a0c2651-6406-48a9-9436-80cfb9247a9d,aebafda4-732e-4eaf-be04-bb855dc4505c,2023-02-23,2023-03-25,Monthly,0.0,True
76f3ff6b-4f40-4512-bf4d-eb6607dc65b7,c132fa26-9f13-4b23-bcff-4d248b8541af,2023-07-01,2023-06-21,annual,29.99,False
9f7d6fa9-32ab-4a44-ac06-59400e063cdc,e1c84b94-d700-4758-b8e0-1680c2087869,2023-06-08,2024-06-07,yr,0.0,True
